
0.13250479,0.14881706

0.14057389,0.15430157

0.23924327,0.26225066

0.22287427,0.22032076

0.12891869,0.13142201

0.16479273,0.16234492

0.17689683,0.1718946

0.26876113,0.2575212

0.19912258,0.1946888

0.20944469,0.20699997

0.24452451,0.22743861

0.40423363,0.39882597

0.27051783,0.25562486

0.3950048,0.3821582

0.42564362,0.41472968

0.47131687,0.4314954

0.18835223,0.19432789

0.39153758,0.40051883

0.38198787,0.36743596

0.52045846,0.4715731

0.37245595,0.31348866

0.27284753,0.28790525

0.2940659,0.30009753

0.42255154,0.4017433

0.26083112,0.30393887

0.2674874,0.3278351

0.3440902,0.34370205

0.73100644,0.63960224

0.24385837,0.2515915

0.29081103,0.27614543

0.2912658,0.28990152

0.4154118,0.39575553

0.21112056,0.21026081

0.26193458,0.27523595

0.16404401,0.20364165

0.1462298,0.18983138

0.08094514,0.11641543

0.12902933,0.15100466

0.1591306,0.17880109

0.12999924,0.1878392

0.07402135,0.10451695

0.12914836,0.17234226

0.2014532,0.25852397

0.20463553,0.26371714

0.12126755,0.13733381

0.17177427,0.22899382

0.18493968,0.20369357

0.3992136,0.42868337

0.13599661,0.16098018

